metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
PSNR,SPECT,24,58.19675474680622,57.653551442807554,-0.5432033039986663,-0.4895833333333333,large,2.0,0.9999998807907104,1.0,NS
RMSE,SPECT,24,0.09945422682989107,0.11230479830679195,0.012850571476900885,-0.4895833333333333,large,1.0,0.9999999403953552,1.0,NS
QG,SPECT,24,0.758469704445443,0.7503513244903518,-0.008118379955091237,-0.11458333333333333,trivial,33.0,0.9998388290405273,1.0,NS
QM,SPECT,24,0.16776686534250376,0.07765400645314204,-0.09011285888936173,-0.8368055555555556,large,4.0,0.9999997019767761,1.0,NS
QC,SPECT,24,0.6507299092464892,0.6411198869344656,-0.00961002231202357,-0.020833333333333332,trivial,82.0,0.9754694104194641,1.0,NS
QS,SPECT,24,0.551933833949276,0.5414694426621185,-0.010464391287157482,-0.04861111111111111,trivial,72.0,0.9885339736938477,1.0,NS
QCB,SPECT,24,0.8802187917105826,0.8801843057197135,-3.4485990869081995e-05,-0.010416666666666666,trivial,68.0,0.9917966723442078,1.0,NS
QCV,SPECT,24,33.54733910360178,39.14592075920252,5.598581655600739,-0.2465277777777778,small,1.0,0.9999999403953552,1.0,NS
QY,SPECT,24,0.9853823944533534,0.9812681504114851,-0.004114244041868331,-0.4097222222222222,medium,54.0,0.9978324770927429,1.0,NS
QMI,SPECT,24,1.0219510813028647,0.9099451151953272,-0.11200596610753755,-0.7708333333333334,large,7.0,0.9999991655349731,1.0,NS
QSF,SPECT,24,0.030636019557062633,0.04402814127469054,0.013392121717627908,0.3611111111111111,medium,227.0,0.013463854789733887,0.3096686601638794,MARGINAL
QNCIE,SPECT,24,0.8145233357874577,0.8108051552395601,-0.0037181805478976315,-0.6527777777777778,large,4.0,0.9999997019767761,1.0,NS
QTE,SPECT,24,-10.807423574080715,-11.11996637651825,-0.31254280243753385,-0.0625,trivial,76.0,0.9842591881752014,1.0,NS
EN,ALL,72,5.102242297298831,5.028950614809331,-0.07329168248950069,-0.05015432098765432,trivial,271.0,0.9999999975860258,1.0,NS
VAR,ALL,72,76.8644674639891,66.15230489615665,-10.71216256783245,-0.4679783950617284,medium,0.0,0.9999999999999171,1.0,NS
AG,ALL,72,9.091800638586925,9.166665979023257,0.07486534043633242,0.033950617283950615,trivial,1526.0,0.11708628747610178,1.0,NS
SF,ALL,72,31.35486982255051,32.03824087335946,0.6833710508089545,0.060570987654320986,trivial,1549.0,0.09362669212560604,1.0,NS
EI,ALL,72,92.14737509498337,92.35561521258215,0.20824011759877692,0.013888888888888888,trivial,1437.0,0.24502217121589887,1.0,NS
MI,ALL,72,64.59549310472276,53.125618828667534,-11.46987427605523,-0.40316358024691357,medium,0.0,0.9999999999999171,1.0,NS
NCIE,ALL,72,0.8107682471695652,0.8099293357942883,-0.0008389113752769184,-0.06828703703703703,trivial,1218.0,0.7049608526396599,1.0,NS
MI_mutual,ALL,72,2.5923416394300736,2.5167591170036516,-0.07558252242642194,-0.05169753086419753,trivial,1110.0,0.8738509823091378,1.0,NS
NABF,ALL,72,0.02359241252461948,0.021247642718909603,-0.0023447698057098773,0.1743827160493827,small,1572.0,0.07383412986437372,1.0,NS
FMI,ALL,72,0.6499785485551312,0.6573162813768474,0.007337732821716236,0.08179012345679013,trivial,2188.0,4.6804165152919067e-07,1.1701041288229766e-05,SIG
CE,ALL,72,1.2993624954811098,1.2655814015804985,-0.03378109390061135,0.017361111111111112,trivial,1434.0,0.2503454009165294,1.0,NS
SSIM,ALL,72,1.4386545637337853,1.3879832510388237,-0.05067131269496161,-0.29128086419753085,small,8.0,0.999999999999884,1.0,NS
PSNR,ALL,72,56.22291687600365,56.071900685159946,-0.15101619084370554,-0.008873456790123456,trivial,871.0,0.9935402425706683,1.0,NS
RMSE,ALL,72,0.16335570161948498,0.1662965216782647,0.002940820058779714,-0.008873456790123456,trivial,909.0,0.9884789488925446,1.0,NS
QG,ALL,72,0.7023188804616038,0.710269855116841,0.007950974655237197,0.07523148148148148,trivial,1845.0,0.0014421396890922443,0.03461135253821386,SIG
QM,ALL,72,0.08352378105004216,0.06471197188232887,-0.018811809167713286,-0.16203703703703703,small,1001.0,0.960495057352944,1.0,NS
QC,ALL,72,0.5950739214965198,0.5850609468724097,-0.010012974624110105,-0.06635802469135803,trivial,505.0,0.9999971854207711,1.0,NS
QS,ALL,72,0.5200340743764367,0.48695675693591906,-0.03307731744051762,-0.16859567901234568,small,134.0,0.9999999999822573,1.0,NS
QCB,ALL,72,0.8576589453078204,0.8535909461989756,-0.004067999108844811,-0.02662037037037037,trivial,611.0,0.999960103427282,1.0,NS
QCV,ALL,72,221.70871800982744,291.6216207790489,69.91290276922146,-0.24421296296296297,small,1.0,0.9999999999999135,1.0,NS
QY,ALL,72,0.9558909721828504,0.9583129268534978,0.0024219546706474304,0.05246913580246913,trivial,1459.0,0.20790969054167507,1.0,NS
QMI,ALL,72,0.8548408855191901,0.8345355014885807,-0.02030538403060944,0.061342592592592594,trivial,1167.0,0.7952911942882319,1.0,NS
QSF,ALL,72,0.03829393432967143,0.04582854539034407,0.007534611060672637,0.2179783950617284,small,1781.0,0.004387975865590215,0.10092344490857494,MARGINAL
QNCIE,ALL,72,0.8107682471695651,0.8099293357942883,-0.0008389113752768074,-0.06828703703703703,trivial,1218.0,0.7049608526396599,1.0,NS
QTE,ALL,72,-8.22761128188106,-8.428851245978825,-0.20123996409776446,-0.047453703703703706,trivial,756.0,0.9991299025725123,1.0,NS
