metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
NCIE,ALL,72,0.8107682471695652,0.8106545548165938,-0.00011369235297142843,-0.006172839506172839,trivial,1087.0,0.8986424929245274,1.0,NS
MI_mutual,ALL,72,2.5923416394300736,2.575220983876986,-0.017120655553087616,-0.01273148148148148,trivial,800.0,0.9980392636514432,1.0,NS
NABF,ALL,72,0.02359241252461948,0.012404245681410325,-0.011188166843209155,0.6685956790123457,large,2415.0,3.2361964614876205e-10,8.09049115371905e-09,SIG
FMI,ALL,72,0.6499785485551312,0.6491335674701237,-0.0008449810850074124,-0.018132716049382717,trivial,792.0,0.9983013900513449,1.0,NS
CE,ALL,72,1.2993624954811098,1.3235183169765437,0.024155821495433827,-0.07600308641975309,trivial,1025.0,0.9475747064387324,1.0,NS
SSIM,ALL,72,1.4386545637337853,1.4250581680032057,-0.01359639573057958,-0.08487654320987655,trivial,20.0,0.9999999999998086,1.0,NS
PSNR,ALL,72,56.22291687600365,56.413821851439366,0.19090497543571416,0.2507716049382716,small,2161.0,1.0015843121106931e-06,2.203485486643525e-05,SIG
RMSE,ALL,72,0.16335570161948498,0.15428831297293105,-0.009067388646553931,0.2507716049382716,small,2341.0,4.126469448119509e-09,9.903526675486822e-08,SIG
QG,ALL,72,0.7023188804616038,0.6928099074271417,-0.009508973034462187,-0.09259259259259259,trivial,195.0,0.9999999998301519,1.0,NS
QM,ALL,72,0.08352378105004216,0.008164343385336245,-0.07535943766470592,-0.7349537037037037,large,30.0,0.9999999999997107,1.0,NS
QC,ALL,72,0.5950739214965198,0.5810898349340454,-0.013984086562474407,-0.08719135802469136,trivial,79.0,0.9999999999979023,1.0,NS
QS,ALL,72,0.5200340743764367,0.5054554290362712,-0.014578645340165508,-0.0783179012345679,trivial,155.0,0.9999999999608817,1.0,NS
QCB,ALL,72,0.8576589453078204,0.8620382615442092,0.004379316236388764,0.02970679012345679,trivial,1764.0,0.00578060194620923,0.12139264087039382,MARGINAL
QCV,ALL,72,221.70871800982744,244.84675906762328,23.138041057795846,-0.28742283950617287,small,54.0,0.9999999999992294,1.0,NS
QY,ALL,72,0.9558909721828504,0.9392841657594827,-0.016606806423367648,-0.3194444444444444,small,17.0,0.999999999999831,1.0,NS
QMI,ALL,72,0.8548408855191901,0.8554368070751753,0.0005959215559852016,0.01890432098765432,trivial,1402.0,0.3107134658532722,1.0,NS
QSF,ALL,72,0.03829393432967143,0.12234165285599705,0.08404771852632562,0.5906635802469136,large,2313.0,1.0347909534864763e-08,2.3800191930188954e-07,SIG
QNCIE,ALL,72,0.8107682471695651,0.8106545548165938,-0.00011369235297131741,-0.006172839506172839,trivial,1087.0,0.8986424929245274,1.0,NS
QTE,ALL,72,-8.22761128188106,-8.512011986737502,-0.2844007048564414,-0.053626543209876545,trivial,922.0,0.98608888268424,1.0,NS
