metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
QS,PET,24,0.6077985078352538,0.5967584797270642,-0.011040028108189603,-0.19791666666666666,small,0.0,1.0,1.0,NS
QCB,PET,24,0.8962209609308361,0.8962663960013167,4.543507048060391e-05,0.017361111111111112,trivial,185.0,0.16525256633758545,1.0,NS
QCV,PET,24,53.13294119832568,63.468239533017936,10.335298334692254,-0.4236111111111111,medium,0.0,1.0,1.0,NS
QY,PET,24,0.9564130991315073,0.9448841995107856,-0.011528899620721678,-0.5486111111111112,large,0.0,1.0,1.0,NS
QMI,PET,24,0.7648744328763429,0.7104428590987664,-0.05443157377757657,-0.7430555555555556,large,0.0,1.0,1.0,NS
QSF,PET,24,0.032920165686165154,0.12918993307449017,0.09626976738832502,1.0,large,300.0,5.960464477539063e-08,1.4901161193847656e-06,SIG
QNCIE,PET,24,0.8106392162497976,0.8093839413176642,-0.001255274932133399,-0.3854166666666667,medium,0.0,1.0,1.0,NS
QTE,PET,24,-5.291335585132882,-5.514673583083764,-0.22333799795088183,-0.1423611111111111,trivial,4.0,0.9999997019767761,1.0,NS
EN,SPECT,24,5.004588447373647,5.0789683068534375,0.07437985947979087,0.05555555555555555,trivial,240.0,0.004357397556304932,0.10022014379501343,MARGINAL
VAR,SPECT,24,60.284758116291584,50.73348277303754,-9.551275343254048,-0.8090277777777778,large,0.0,1.0,1.0,NS
AG,SPECT,24,6.9577777427410155,5.988199104722049,-0.9695786380189668,-0.4027777777777778,medium,0.0,1.0,1.0,NS
SF,SPECT,24,22.283591337606264,19.240613677649215,-3.0429776599570495,-0.5486111111111112,large,0.0,1.0,1.0,NS
EI,SPECT,24,70.35793384285253,60.317651288065974,-10.040282554786558,-0.4236111111111111,medium,0.0,1.0,1.0,NS
MI,SPECT,24,46.760497411092125,40.0196107228597,-6.740886688232422,-0.4861111111111111,large,0.0,1.0,1.0,NS
NCIE,SPECT,24,0.8145233357874577,0.8122716368634068,-0.002251698924050971,-0.4479166666666667,medium,0.0,1.0,1.0,NS
MI_mutual,SPECT,24,3.081451671964017,2.848604050100857,-0.23284762186315966,-0.5243055555555556,large,0.0,1.0,1.0,NS
NABF,SPECT,24,0.03298507656551619,0.004542346219875345,-0.028442730345640845,0.9965277777777778,large,300.0,5.960464477539063e-08,1.4901161193847656e-06,SIG
FMI,SPECT,24,0.6525684337221476,0.6328932727464854,-0.01967516097566213,-0.12152777777777778,trivial,2.0,0.9999998807907104,1.0,NS
CE,SPECT,24,1.2001269029317518,1.2003907165055285,0.00026381357377669445,0.03819444444444445,trivial,158.0,0.4166867136955261,1.0,NS
SSIM,SPECT,24,1.4318334044787104,1.4170935404782794,-0.014739864000431036,-0.010416666666666666,trivial,119.0,0.8126248121261597,1.0,NS
PSNR,SPECT,24,58.19675474680622,58.17279051523042,-0.023964231575803296,-0.020833333333333332,trivial,98.0,0.9322359561920166,1.0,NS
RMSE,SPECT,24,0.09945422682989107,0.10010607753879364,0.000651850708902571,-0.020833333333333332,trivial,94.0,0.9463087320327759,1.0,NS
QG,SPECT,24,0.758469704445443,0.7465599745330186,-0.01190972991242445,-0.1875,small,0.0,1.0,1.0,NS
QM,SPECT,24,0.16776686534250376,0.01959770902370408,-0.14816915631879968,-0.9895833333333334,large,1.0,0.9999999403953552,1.0,NS
QC,SPECT,24,0.6507299092464892,0.6271939677094873,-0.023535941537001892,-0.09375,trivial,21.0,0.9999778866767883,1.0,NS
QS,SPECT,24,0.551933833949276,0.5342091961599731,-0.01772463778930289,-0.06597222222222222,trivial,74.0,0.9865361452102661,1.0,NS
QCB,SPECT,24,0.8802187917105826,0.8802350314716945,1.62397611118692e-05,0.010416666666666666,trivial,200.0,0.07999265193939209,1.0,NS
QCV,SPECT,24,33.54733910360178,38.240276449434496,4.692937345832718,-0.2847222222222222,small,21.0,0.9999778866767883,1.0,NS
QY,SPECT,24,0.9853823944533534,0.9612775099280931,-0.024104884525260273,-0.6736111111111112,large,0.0,1.0,1.0,NS
QMI,SPECT,24,1.0219510813028647,0.9406571061623209,-0.08129397514054382,-0.5763888888888888,large,0.0,1.0,1.0,NS
QSF,SPECT,24,0.030636019557062633,0.15853997517175147,0.12790395561468884,0.9826388888888888,large,299.0,1.1920928955078125e-07,2.86102294921875e-06,SIG
QNCIE,SPECT,24,0.8145233357874577,0.8122716368634068,-0.002251698924050971,-0.4479166666666667,medium,0.0,1.0,1.0,NS
QTE,SPECT,24,-10.807423574080715,-11.23593846281698,-0.42851488873626487,-0.013888888888888888,trivial,126.0,0.7546007037162781,1.0,NS
EN,ALL,72,5.102242297298831,5.153650455815527,0.05140815851669611,0.03510802469135803,trivial,1974.0,0.0001062313433250251,0.0022308582098255272,SIG
VAR,ALL,72,76.8644674639891,67.60729425753412,-9.25717320645498,-0.4371141975308642,medium,0.0,0.9999999999999171,1.0,NS
