metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
MI,ALL,72,64.59549310472276,51.91647466023763,-12.67901844448513,-0.4425154320987654,medium,0.0,0.9999999999999171,1.0,NS
NCIE,ALL,72,0.8107682471695652,0.8108413724440706,7.312527450542561e-05,0.02854938271604938,trivial,1571.0,0.0746222434446362,1.0,NS
MI_mutual,ALL,72,2.5923416394300736,2.595327295221706,0.0029856557916323467,0.018132716049382717,trivial,1430.0,0.2575373018162701,1.0,NS
NABF,ALL,72,0.02359241252461948,0.011741972852489905,-0.011850439672129575,0.6709104938271605,large,2427.0,2.107981775928878e-10,5.269954439822195e-09,SIG
FMI,ALL,72,0.6499785485551312,0.6492954969352427,-0.000683051619888464,-0.016589506172839507,trivial,849.0,0.9954654390489804,1.0,NS
CE,ALL,72,1.2993624954811098,1.340938116225986,0.041575620744876085,-0.11728395061728394,trivial,873.0,0.9933336539424572,1.0,NS
SSIM,ALL,72,1.4386545637337853,1.4229409675466997,-0.015713596187085566,-0.09683641975308642,trivial,15.0,0.9999999999998446,1.0,NS
PSNR,ALL,72,56.22291687600365,56.384720851411586,0.16180397540793479,0.22762345679012347,small,2107.0,4.292056641799285e-06,9.442524611958427e-05,SIG
RMSE,ALL,72,0.16335570161948498,0.15550067942840431,-0.007855022191080668,0.22762345679012347,small,2322.0,7.72063474786424e-09,1.8529523394874177e-07,SIG
QG,ALL,72,0.7023188804616038,0.6951221811289979,-0.007196699332605916,-0.06404320987654322,trivial,407.0,0.9999998207849795,1.0,NS
QM,ALL,72,0.08352378105004216,0.00819689949275921,-0.07532688155728294,-0.7310956790123457,large,30.0,0.9999999999997107,1.0,NS
QC,ALL,72,0.5950739214965198,0.583513149316884,-0.011560772179635803,-0.06828703703703703,trivial,258.0,0.9999999984474989,1.0,NS
QS,ALL,72,0.5200340743764367,0.5042417642892608,-0.015792310087175854,-0.08564814814814815,trivial,253.0,0.9999999986917203,1.0,NS
QCB,ALL,72,0.8576589453078204,0.8627325951588668,0.005073649851046413,0.03665123456790124,trivial,1778.0,0.004609480336966581,0.09218960673933163,MARGINAL
QCV,ALL,72,221.70871800982744,247.62499334657332,25.916275336745883,-0.29050925925925924,small,32.0,0.9999999999996858,1.0,NS
QY,ALL,72,0.9558909721828504,0.9414142777167842,-0.014476694466066142,-0.26697530864197533,small,87.0,0.9999999999971217,1.0,NS
QMI,ALL,72,0.8548408855191901,0.8616101720199661,0.006769286500776017,0.07407407407407407,trivial,1990.0,7.426788053200527e-05,0.0015596254911721108,SIG
QSF,ALL,72,0.03829393432967143,0.12328115967495575,0.08498722534528431,0.5432098765432098,large,2305.0,1.3397199349357367e-08,3.0813558503521945e-07,SIG
QNCIE,ALL,72,0.8107682471695651,0.8108413724440706,7.312527450553663e-05,0.02854938271604938,trivial,1571.0,0.0746222434446362,1.0,NS
QTE,ALL,72,-8.22761128188106,-8.605448596233304,-0.3778373143522433,-0.07214506172839506,trivial,820.0,0.9972158589221155,1.0,NS
